Bin Id	Marker lineage	# genomes	# markers	# marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
GCA_002366885.1_ASM236688v1	k__Bacteria (UID2982)	88	230	148	39	180	11	0	0	0	77.41	5.24	27.27
GCA_002367435.1_ASM236743v1	k__Bacteria (UID2982)	88	230	148	38	179	13	0	0	0	79.57	5.54	15.38
GCA_002367815.1_ASM236781v1	k__Bacteria (UID2982)	88	227	146	35	191	1	0	0	0	87.37	0.34	0.00
GCA_002369235.1_ASM236923v1	k__Bacteria (UID2982)	88	230	148	34	192	4	0	0	0	83.89	1.61	0.00
GCA_002371135.1_ASM237113v1	k__Bacteria (UID2982)	88	230	148	37	190	3	0	0	0	81.56	1.38	0.00
GCA_002371755.1_ASM237175v1	k__Bacteria (UID2982)	88	230	148	33	190	7	0	0	0	82.89	4.08	14.29
GCA_002373635.1_ASM237363v1	k__Bacteria (UID2982)	88	230	148	24	201	5	0	0	0	87.21	2.70	0.00
GCA_002373695.1_ASM237369v1	k__Bacteria (UID2982)	88	230	148	25	201	4	0	0	0	84.12	1.38	0.00
GCA_002376875.1_ASM237687v1	k__Bacteria (UID2982)	88	230	148	9	220	1	0	0	0	97.14	0.68	0.00
GCA_002378075.1_ASM237807v1	k__Bacteria (UID2565)	2921	143	88	6	134	3	0	0	0	94.21	2.84	0.00
GCA_002380675.1_ASM238067v1	k__Bacteria (UID2982)	88	229	147	23	203	3	0	0	0	89.99	1.70	33.33
GCA_002382525.1_ASM238252v1	k__Bacteria (UID2982)	88	227	146	34	191	2	0	0	0	85.30	0.73	0.00
GCA_002383555.1_ASM238355v1	k__Bacteria (UID2982)	88	230	148	59	171	0	0	0	0	70.51	0.00	0.00
GCA_002383805.1_ASM238380v1	k__Bacteria (UID2982)	88	227	146	31	193	2	1	0	0	87.88	2.74	0.00
GCA_002385705.1_ASM238570v1	k__Bacteria (UID2982)	88	230	148	26	199	4	1	0	0	87.67	4.05	0.00
GCA_002386805.1_ASM238680v1	k__Bacteria (UID2982)	88	230	148	40	177	13	0	0	0	85.88	3.11	7.69
GCA_002386905.1_ASM238690v1	k__Bacteria (UID2982)	88	229	147	8	220	1	0	0	0	96.22	0.34	100.00
GCA_002387565.1_ASM238756v1	k__Bacteria (UID2982)	88	229	147	13	216	0	0	0	0	92.48	0.00	0.00
GCA_002388665.1_ASM238866v1	k__Bacteria (UID2982)	88	230	148	3	227	0	0	0	0	98.42	0.00	0.00
GCA_002389355.1_ASM238935v1	k__Bacteria (UID2982)	88	230	148	16	213	1	0	0	0	89.73	0.04	100.00
GCA_002390255.1_ASM239025v1	k__Bacteria (UID2982)	88	230	148	57	173	0	0	0	0	89.35	0.00	0.00
GCA_002390445.1_ASM239044v1	k__Bacteria (UID2982)	88	230	148	55	174	1	0	0	0	79.68	0.68	0.00
GCA_002390725.1_ASM239072v1	k__Bacteria (UID2982)	88	230	148	40	188	2	0	0	0	83.93	1.35	0.00
GCA_002392285.1_ASM239228v1	k__Bacteria (UID2982)	88	230	148	46	184	0	0	0	0	74.06	0.00	0.00
GCA_002392765.1_ASM239276v1	k__Bacteria (UID2982)	88	230	148	39	184	7	0	0	0	80.45	1.54	0.00
GCA_002392825.1_ASM239282v1	k__Bacteria (UID2982)	88	230	148	37	188	5	0	0	0	78.31	2.73	0.00
GCA_002395905.1_ASM239590v1	k__Bacteria (UID2982)	88	230	148	50	173	7	0	0	0	78.38	3.75	14.29
GCA_002396485.1_ASM239648v1	k__Bacteria (UID2982)	88	230	148	7	223	0	0	0	0	98.69	0.00	0.00
GCA_002396885.1_ASM239688v1	k__Bacteria (UID2982)	88	229	147	19	208	2	0	0	0	92.82	1.36	0.00
GCA_002397065.1_ASM239706v1	k__Bacteria (UID203)	5449	104	58	65	39	0	0	0	0	51.02	0.00	0.00
GCA_002400895.1_ASM240089v1	k__Bacteria (UID2565)	2921	152	93	65	87	0	0	0	0	58.74	0.00	0.00
GCA_002401225.1_ASM240122v1	k__Bacteria (UID203)	5449	104	58	57	45	2	0	0	0	67.40	1.72	0.00
GCA_002401865.1_ASM240186v1	k__Bacteria (UID2982)	88	230	148	32	198	0	0	0	0	84.63	0.00	0.00
GCA_002402025.1_ASM240202v1	k__Bacteria (UID2982)	88	230	148	36	191	3	0	0	0	86.52	2.03	33.33
GCA_002402035.1_ASM240203v1	k__Bacteria (UID2565)	2921	152	93	13	133	6	0	0	0	86.56	3.96	33.33
GCA_002402755.1_ASM240275v1	k__Bacteria (UID2565)	2921	152	93	18	131	3	0	0	0	86.02	2.69	0.00
GCA_002404095.1_ASM240409v1	k__Bacteria (UID2565)	2921	141	86	15	122	4	0	0	0	91.16	3.49	25.00
GCA_002404715.1_ASM240471v1	k__Bacteria (UID2982)	88	230	148	10	220	0	0	0	0	93.24	0.00	0.00
GCA_002405095.1_ASM240509v1	k__Bacteria (UID2982)	88	230	148	22	205	3	0	0	0	86.46	1.38	0.00
GCA_002405485.1_ASM240548v1	k__Bacteria (UID2565)	2921	143	88	29	113	1	0	0	0	77.69	1.14	0.00
GCA_002405515.1_ASM240551v1	k__Bacteria (UID2565)	2921	142	87	13	129	0	0	0	0	90.08	0.00	0.00
GCA_002405555.1_ASM240555v1	k__Bacteria (UID2982)	88	230	148	27	202	1	0	0	0	83.11	0.68	0.00
GCA_002405835.1_ASM240583v1	k__Bacteria (UID2982)	88	230	148	12	216	2	0	0	0	93.21	1.35	0.00
GCA_002408885.1_ASM240888v1	k__Bacteria (UID2982)	88	230	148	56	170	4	0	0	0	81.58	2.36	0.00
GCA_002409065.1_ASM240906v1	k__Bacteria (UID2982)	88	230	148	46	183	1	0	0	0	78.35	0.68	0.00
GCA_002412675.1_ASM241267v1	k__Bacteria (UID2982)	88	230	148	75	153	2	0	0	0	74.82	1.35	0.00
GCA_002414155.1_ASM241415v1	k__Bacteria (UID2982)	88	229	147	71	158	0	0	0	0	69.12	0.00	0.00
GCA_002415975.1_ASM241597v1	k__Bacteria (UID2565)	2921	146	90	6	138	2	0	0	0	96.32	2.22	0.00
GCA_002416105.1_ASM241610v1	k__Bacteria (UID2565)	2921	143	88	12	130	1	0	0	0	88.64	1.14	100.00
GCA_002418245.1_ASM241824v1	k__Bacteria (UID2565)	2921	149	91	4	144	1	0	0	0	96.70	0.55	0.00
GCA_002418285.1_ASM241828v1	k__Bacteria (UID2565)	2921	143	88	3	140	0	0	0	0	96.59	0.00	0.00
GCA_002420185.1_ASM242018v1	k__Bacteria (UID2982)	88	230	148	5	220	5	0	0	0	97.30	2.73	0.00
GCA_002420265.1_ASM242026v1	k__Bacteria (UID2982)	88	230	148	18	209	3	0	0	0	93.76	2.03	33.33
GCA_002420305.1_ASM242030v1	k__Bacteria (UID2982)	88	229	147	20	209	0	0	0	0	95.53	0.00	0.00
GCA_002420315.1_ASM242031v1	k__Bacteria (UID2982)	88	229	147	8	220	1	0	0	0	96.42	0.23	0.00
GCA_002422425.1_ASM242242v1	k__Bacteria (UID2982)	88	229	147	4	224	1	0	0	0	97.62	0.68	0.00
GCA_002422905.1_ASM242290v1	k__Bacteria (UID2982)	88	230	148	23	201	5	1	0	0	89.32	4.08	12.50
GCA_002422955.1_ASM242295v1	k__Bacteria (UID2565)	2921	140	85	12	128	0	0	0	0	94.42	0.00	0.00
GCA_002423675.1_ASM242367v1	k__Bacteria (UID2982)	88	230	148	51	175	4	0	0	0	74.16	2.06	0.00
GCA_002428045.1_ASM242804v1	k__Bacteria (UID2982)	88	230	148	19	201	10	0	0	0	90.03	4.76	0.00
GCA_002428205.1_ASM242820v1	k__Bacteria (UID2565)	2921	140	85	21	117	2	0	0	0	85.10	1.76	100.00
GCA_002428665.1_ASM242866v1	k__Bacteria (UID2982)	88	230	148	2	221	7	0	0	0	99.32	4.05	0.00
GCA_002429005.1_ASM242900v1	k__Bacteria (UID2982)	88	230	148	8	220	2	0	0	0	96.11	0.71	0.00
GCA_002429045.1_ASM242904v1	k__Bacteria (UID2565)	2921	143	88	8	134	1	0	0	0	94.18	0.57	0.00
GCA_002429065.1_ASM242906v1	k__Bacteria (UID2982)	88	230	148	9	218	3	0	0	0	95.44	1.38	0.00
GCA_002429205.1_ASM242920v1	k__Bacteria (UID2982)	88	230	148	57	171	2	0	0	0	72.89	0.68	0.00
GCA_002430605.1_ASM243060v1	k__Bacteria (UID2982)	88	230	148	14	216	0	0	0	0	91.22	0.00	0.00
GCA_002433145.1_ASM243314v1	k__Bacteria (UID2982)	88	230	148	78	152	0	0	0	0	64.93	0.00	0.00
GCA_002433235.1_ASM243323v1	k__Bacteria (UID2982)	88	230	148	27	202	1	0	0	0	85.14	0.68	0.00
GCA_002433545.1_ASM243354v1	k__Bacteria (UID2565)	2921	140	85	26	111	3	0	0	0	81.31	3.53	0.00
GCA_002436225.1_ASM243622v1	k__Bacteria (UID2982)	88	229	147	32	196	1	0	0	0	81.77	0.68	0.00
GCA_002436955.1_ASM243695v1	k__Bacteria (UID2982)	88	230	148	22	205	3	0	0	0	86.91	1.38	0.00
GCA_002437055.1_ASM243705v1	k__Bacteria (UID2982)	88	230	148	15	213	2	0	0	0	91.27	0.25	50.00
GCA_002437265.1_ASM243726v1	k__Bacteria (UID2982)	88	230	148	56	173	1	0	0	0	72.77	0.68	0.00
GCA_002437405.1_ASM243740v1	k__Bacteria (UID2982)	88	230	148	16	214	0	0	0	0	91.28	0.00	0.00
GCA_002437705.1_ASM243770v1	k__Bacteria (UID2982)	88	230	148	38	189	3	0	0	0	78.21	1.39	33.33
GCA_002438445.1_ASM243844v1	k__Bacteria (UID2982)	88	230	148	33	195	2	0	0	0	80.60	1.35	0.00
GCA_002439025.1_ASM243902v1	k__Bacteria (UID2982)	88	230	148	49	177	4	0	0	0	73.96	1.61	0.00
GCA_002439835.1_ASM243983v1	k__Bacteria (UID2982)	88	230	148	26	201	3	0	0	0	84.77	1.38	0.00
GCA_002440145.1_ASM244014v1	k__Bacteria (UID2982)	88	230	148	39	188	3	0	0	0	78.75	1.38	0.00
GCA_002440275.1_ASM244027v1	k__Bacteria (UID2982)	88	230	148	55	172	3	0	0	0	73.38	0.73	0.00
GCA_002443295.1_ASM244329v1	k__Bacteria (UID2565)	2921	143	88	4	136	3	0	0	0	95.45	3.41	0.00
GCA_002448475.1_ASM244847v1	k__Bacteria (UID2982)	88	230	148	22	205	3	0	0	0	88.10	1.69	0.00
GCA_002448655.1_ASM244865v1	k__Bacteria (UID2982)	88	229	147	101	127	1	0	0	0	56.73	0.68	0.00
GCA_002449065.1_ASM244906v1	k__Bacteria (UID2982)	88	230	148	53	173	4	0	0	0	72.27	2.25	25.00
GCA_002449695.1_ASM244969v1	k__Bacteria (UID2982)	88	230	148	42	180	8	0	0	0	79.17	4.08	12.50
GCA_002450215.1_ASM245021v1	k__Bacteria (UID203)	5449	104	58	61	43	0	0	0	0	62.93	0.00	0.00
GCA_002450395.1_ASM245039v1	k__Bacteria (UID2982)	88	230	148	26	202	2	0	0	0	87.84	0.71	0.00
GCA_002451275.1_ASM245127v1	k__Bacteria (UID2565)	2921	141	86	43	97	1	0	0	0	60.07	1.16	0.00
GCA_002451515.1_ASM245151v1	k__Bacteria (UID2982)	88	230	148	29	198	3	0	0	0	83.75	1.38	0.00
GCA_002451635.1_ASM245163v1	k__Bacteria (UID2982)	88	230	148	39	186	5	0	0	0	78.17	2.28	40.00
GCA_002451935.1_ASM245193v1	k__Bacteria (UID2982)	88	230	148	61	165	4	0	0	0	65.88	1.24	50.00
GCA_002452055.1_ASM245205v1	k__Bacteria (UID2982)	88	230	148	49	179	2	0	0	0	73.80	0.90	0.00
GCA_002452515.1_ASM245251v1	k__Bacteria (UID2982)	88	230	148	20	208	2	0	0	0	90.17	1.35	0.00
GCA_002453165.1_ASM245316v1	k__Bacteria (UID2982)	88	230	148	29	201	0	0	0	0	87.31	0.00	0.00
GCA_002455175.1_ASM245517v1	k__Bacteria (UID2982)	88	227	146	43	180	3	1	0	0	82.83	3.42	0.00
GCA_002456095.1_ASM245609v1	k__Bacteria (UID2565)	2921	143	88	10	129	4	0	0	0	93.80	3.48	0.00
GCA_002456915.1_ASM245691v1	k__Bacteria (UID2982)	88	230	148	63	167	0	0	0	0	65.20	0.00	0.00
GCA_002457235.1_ASM245723v1	k__Bacteria (UID2982)	88	230	148	56	174	0	0	0	0	69.59	0.00	0.00
GCA_002457635.1_ASM245763v1	k__Bacteria (UID2982)	88	230	148	30	200	0	0	0	0	89.86	0.00	0.00
GCA_002469895.1_ASM246989v1	k__Bacteria (UID2982)	88	230	148	3	226	1	0	0	0	98.51	0.14	0.00
GCA_002470485.1_ASM247048v1	k__Bacteria (UID2982)	88	229	147	25	201	3	0	0	0	86.59	0.95	33.33
GCA_002470605.1_ASM247060v1	k__Bacteria (UID2982)	88	230	148	15	214	1	0	0	0	90.20	0.68	0.00
GCA_002470805.1_ASM247080v1	k__Bacteria (UID2982)	88	230	148	24	204	2	0	0	0	88.38	1.35	50.00
GCA_002470925.1_ASM247092v1	k__Bacteria (UID2982)	88	230	148	13	215	2	0	0	0	92.60	1.01	50.00
GCA_002471255.1_ASM247125v1	k__Bacteria (UID2982)	88	229	147	58	171	0	0	0	0	77.55	0.00	0.00
GCA_002471305.1_ASM247130v1	k__Bacteria (UID2982)	88	229	147	31	195	3	0	0	0	87.17	1.36	0.00
GCA_002471335.1_ASM247133v1	k__Bacteria (UID2982)	88	227	146	3	223	1	0	0	0	98.63	0.68	100.00
GCA_002471485.1_ASM247148v1	k__Bacteria (UID2982)	88	230	148	38	191	1	0	0	0	80.14	0.68	100.00
GCA_002471675.1_ASM247167v1	k__Bacteria (UID2565)	2921	140	85	10	130	0	0	0	0	95.80	0.00	0.00
GCA_002474325.1_ASM247432v1	k__Bacteria (UID2982)	88	230	148	27	201	2	0	0	0	85.77	0.71	0.00
GCA_002476465.1_ASM247646v1	k__Bacteria (UID2982)	88	230	148	27	199	4	0	0	0	85.62	1.55	0.00
GCA_002476575.1_ASM247657v1	k__Bacteria (UID2982)	88	230	148	40	186	4	0	0	0	77.98	1.42	0.00
GCA_002476705.1_ASM247670v1	k__Bacteria (UID2982)	88	230	148	32	195	3	0	0	0	81.69	1.69	0.00
GCA_002477435.1_ASM247743v1	k__Bacteria (UID2565)	2921	142	87	13	125	4	0	0	0	87.48	2.87	0.00
GCA_002477515.1_ASM247751v1	k__Bacteria (UID203)	5449	104	58	56	48	0	0	0	0	70.69	0.00	0.00
GCA_002478035.1_ASM247803v1	k__Bacteria (UID2982)	88	230	148	24	203	3	0	0	0	85.78	1.38	0.00
GCA_002479245.1_ASM247924v1	k__Bacteria (UID2982)	88	230	148	56	169	4	1	0	0	78.79	3.60	14.29
GCA_002479935.1_ASM247993v1	k__Bacteria (UID2982)	88	230	148	19	209	2	0	0	0	90.91	0.72	0.00
GCA_002480015.1_ASM248001v1	k__Bacteria (UID2982)	88	230	148	13	215	2	0	0	0	92.57	1.35	100.00
GCA_002480205.1_ASM248020v1	k__Bacteria (UID2565)	2921	143	88	13	127	3	0	0	0	86.93	2.38	0.00
GCA_002480325.1_ASM248032v1	k__Bacteria (UID2565)	2921	140	85	11	128	1	0	0	0	94.62	1.18	100.00
GCA_002480345.1_ASM248034v1	k__Bacteria (UID2565)	2921	143	88	13	130	0	0	0	0	91.43	0.00	0.00
GCA_002480375.1_ASM248037v1	k__Bacteria (UID2982)	88	229	147	16	209	4	0	0	0	93.39	1.09	0.00
GCA_002480485.1_ASM248048v1	k__Bacteria (UID2565)	2921	142	87	5	137	0	0	0	0	96.48	0.00	0.00
GCA_002480565.1_ASM248056v1	k__Bacteria (UID2565)	2921	143	88	7	136	0	0	0	0	95.25	0.00	0.00
GCA_002480625.1_ASM248062v1	k__Bacteria (UID2982)	88	230	148	63	166	1	0	0	0	88.01	0.68	0.00
GCA_002482415.1_ASM248241v1	k__Bacteria (UID2565)	2921	143	88	15	127	1	0	0	0	85.80	1.14	0.00
GCA_002482965.1_ASM248296v1	k__Bacteria (UID2982)	88	229	147	11	212	5	1	0	0	94.07	4.31	0.00
GCA_002483025.1_ASM248302v1	k__Bacteria (UID2565)	2921	143	87	2	136	4	1	0	0	98.78	6.03	14.29
GCA_002483765.1_ASM248376v1	k__Bacteria (UID2982)	88	230	148	11	216	3	0	0	0	93.24	1.69	0.00
GCA_002492685.1_ASM249268v1	k__Bacteria (UID2982)	88	229	147	7	222	0	0	0	0	97.61	0.00	0.00
GCA_002493465.1_ASM249346v1	k__Bacteria (UID2982)	88	229	147	4	225	0	0	0	0	97.73	0.00	0.00
GCA_002500505.1_ASM250050v1	k__Bacteria (UID2565)	2921	152	93	6	145	1	0	0	0	94.89	1.08	0.00
GCA_002500665.1_ASM250066v1	k__Bacteria (UID2982)	88	230	148	5	225	0	0	0	0	96.96	0.00	0.00
GCA_002501065.1_ASM250106v1	k__Bacteria (UID2982)	88	229	147	9	219	1	0	0	0	96.85	0.68	0.00
GCA_002591705.1_ASM259170v1	k__Bacteria (UID2565)	2921	143	88	34	104	5	0	0	0	82.74	4.20	80.00
GCA_002591725.1_ASM259172v1	k__Bacteria (UID2982)	88	230	148	44	186	0	0	0	0	80.12	0.00	0.00
GCA_002632345.1_ASM263234v1	k__Bacteria (UID2565)	2921	143	88	10	131	2	0	0	0	90.46	2.27	0.00
GCA_002632395.1_ASM263239v1	k__Bacteria (UID2565)	2921	149	91	3	142	4	0	0	0	96.70	1.85	25.00
GCA_002683135.1_ASM268313v1	k__Bacteria (UID2565)	2921	143	88	5	136	2	0	0	0	95.83	1.70	0.00
GCA_002683195.1_ASM268319v1	k__Bacteria (UID2565)	2921	143	88	12	129	2	0	0	0	88.98	1.70	100.00
GCA_002683215.1_ASM268321v1	k__Bacteria (UID2565)	2921	143	88	80	62	1	0	0	0	56.99	1.14	0.00
GCA_002683275.1_ASM268327v1	k__Bacteria (UID2565)	2921	143	88	1	130	12	0	0	0	98.86	9.30	75.00
GCA_002683815.1_ASM268381v1	k__Bacteria (UID2982)	88	229	147	19	204	5	1	0	0	91.09	3.17	37.50
GCA_002683825.1_ASM268382v1	k__Bacteria (UID2565)	2921	152	93	2	146	4	0	0	0	97.85	3.23	0.00
GCA_002683995.1_ASM268399v1	k__Bacteria (UID2982)	88	229	147	50	173	6	0	0	0	80.73	4.08	16.67
GCA_002684315.1_ASM268431v1	k__Bacteria (UID2565)	2921	143	88	60	79	4	0	0	0	74.53	4.55	75.00
GCA_002684555.1_ASM268455v1	k__Bacteria (UID2565)	2921	146	90	13	132	1	0	0	0	90.81	1.11	0.00
GCA_002684575.1_ASM268457v1	k__Bacteria (UID2982)	88	229	147	41	185	3	0	0	0	78.86	2.04	66.67
GCA_002684655.1_ASM268465v1	k__Bacteria (UID2565)	2921	143	88	6	135	2	0	0	0	93.18	2.27	50.00
GCA_002684755.1_ASM268475v1	k__Bacteria (UID2565)	2921	143	88	33	105	5	0	0	0	83.31	5.11	40.00
GCA_002684855.1_ASM268485v1	k__Bacteria (UID2565)	2921	143	88	68	74	1	0	0	0	66.12	1.14	0.00
GCA_002684915.1_ASM268491v1	k__Bacteria (UID2982)	88	230	148	19	200	1	10	0	0	88.68	1.73	0.00
GCA_002685335.1_ASM268533v1	k__Bacteria (UID2565)	2921	143	88	64	78	1	0	0	0	57.10	1.14	0.00
GCA_002685655.1_ASM268565v1	k__Bacteria (UID2565)	2921	143	87	73	70	0	0	0	0	50.17	0.00	0.00
GCA_002685935.1_ASM268593v1	k__Bacteria (UID203)	5449	103	57	57	46	0	0	0	0	66.43	0.00	0.00
GCA_002685965.1_ASM268596v1	k__Bacteria (UID2565)	2921	143	88	15	125	3	0	0	0	89.08	3.41	0.00
GCA_002686085.1_ASM268608v1	k__Bacteria (UID2982)	88	229	147	4	224	1	0	0	0	97.79	0.68	0.00
GCA_002686265.1_ASM268626v1	k__Bacteria (UID2565)	2921	152	93	2	147	3	0	0	0	97.85	2.69	0.00
GCA_002686515.1_ASM268651v1	k__Bacteria (UID2565)	2921	143	88	40	100	3	0	0	0	73.85	3.41	0.00
GCA_002686595.1_ASM268659v1	k__Bacteria (UID2565)	2921	152	93	12	136	4	0	0	0	88.17	4.30	0.00
GCA_002686755.1_ASM268675v1	k__Bacteria (UID2982)	88	230	148	24	199	6	1	0	0	86.82	4.95	33.33
GCA_002686835.1_ASM268683v1	k__Bacteria (UID2982)	88	230	148	21	207	2	0	0	0	89.19	1.35	100.00
GCA_002686885.1_ASM268688v1	k__Bacteria (UID203)	5449	104	58	2	88	10	4	0	0	97.41	7.37	13.64
GCA_002686945.1_ASM268694v1	k__Bacteria (UID2565)	2921	152	93	11	140	1	0	0	0	88.71	1.08	0.00
GCA_002686995.1_ASM268699v1	k__Bacteria (UID2565)	2921	143	88	18	124	1	0	0	0	80.68	0.57	0.00
GCA_002687715.1_ASM268771v1	k__Bacteria (UID2565)	2921	143	88	29	114	0	0	0	0	75.31	0.00	0.00
GCA_002688155.1_ASM268815v1	k__Bacteria (UID2565)	2921	143	88	61	82	0	0	0	0	53.72	0.00	0.00
GCA_002689335.1_ASM268933v1	k__Bacteria (UID2982)	88	230	148	69	160	1	0	0	0	65.20	0.68	100.00
GCA_002689385.1_ASM268938v1	k__Bacteria (UID2565)	2921	143	88	8	132	3	0	0	0	90.91	3.41	0.00
GCA_002689655.1_ASM268965v1	k__Bacteria (UID2565)	2921	140	85	3	135	2	0	0	0	97.58	2.35	100.00
GCA_002689665.1_ASM268966v1	k__Bacteria (UID2982)	88	230	148	61	162	7	0	0	0	69.59	2.43	14.29
GCA_002690565.1_ASM269056v1	k__Bacteria (UID2982)	88	230	148	12	209	9	0	0	0	95.77	5.41	100.00
GCA_002690655.1_ASM269065v1	k__Bacteria (UID2982)	88	230	148	24	196	10	0	0	0	86.49	2.27	90.00
GCA_002690755.1_ASM269075v1	k__Bacteria (UID2565)	2921	143	88	5	133	5	0	0	0	94.32	4.08	80.00
GCA_002690925.1_ASM269092v1	k__Bacteria (UID2565)	2921	140	85	26	111	2	1	0	0	88.60	4.71	0.00
GCA_002691095.1_ASM269109v1	k__Bacteria (UID2982)	88	230	148	57	170	3	0	0	0	70.57	1.69	33.33
GCA_002691505.1_ASM269150v1	k__Bacteria (UID2982)	88	230	148	48	181	1	0	0	0	75.74	0.68	100.00
GCA_002691635.1_ASM269163v1	k__Bacteria (UID2565)	2921	143	88	58	82	3	0	0	0	81.76	2.84	33.33
GCA_002691835.1_ASM269183v1	k__Bacteria (UID2565)	2921	152	93	66	85	1	0	0	0	60.82	1.08	0.00
GCA_002692535.1_ASM269253v1	k__Bacteria (UID2982)	88	230	148	35	186	9	0	0	0	85.61	6.08	44.44
GCA_002692605.1_ASM269260v1	k__Bacteria (UID2982)	88	230	148	26	204	0	0	0	0	87.12	0.00	0.00
GCA_002694035.1_ASM269403v1	k__Bacteria (UID2982)	88	230	148	8	212	10	0	0	0	94.59	4.39	0.00
GCA_002694885.1_ASM269488v1	k__Bacteria (UID2982)	88	230	148	9	215	6	0	0	0	93.92	1.88	0.00
GCA_002694955.1_ASM269495v1	k__Bacteria (UID2565)	2921	142	87	57	84	1	0	0	0	50.59	0.07	100.00
GCA_002695115.1_ASM269511v1	k__Bacteria (UID203)	5449	104	58	63	41	0	0	0	0	62.93	0.00	0.00
GCA_002695495.1_ASM269549v1	k__Bacteria (UID2982)	88	230	148	11	206	8	5	0	0	93.24	5.47	47.83
GCA_002695645.1_ASM269564v1	k__Bacteria (UID2982)	88	230	148	19	196	15	0	0	0	89.15	5.01	86.67
GCA_002696165.1_ASM269616v1	k__Bacteria (UID2565)	2921	143	88	10	130	2	1	0	0	89.77	3.98	20.00
GCA_002696885.1_ASM269688v1	k__Bacteria (UID2982)	88	229	147	89	138	2	0	0	0	58.50	1.36	0.00
GCA_002698785.1_ASM269878v1	k__Bacteria (UID2982)	88	229	147	0	218	9	2	0	0	100.00	7.26	6.67
GCA_002698965.1_ASM269896v1	k__Bacteria (UID2565)	2921	140	85	19	114	7	0	0	0	89.32	2.30	14.29
GCA_002699035.1_ASM269903v1	k__Bacteria (UID2982)	88	229	147	77	152	0	0	0	0	70.92	0.00	0.00
GCA_002699065.1_ASM269906v1	k__Bacteria (UID2982)	88	229	147	64	160	5	0	0	0	70.01	1.85	80.00
GCA_002699365.1_ASM269936v1	k__Bacteria (UID2982)	88	230	148	8	220	2	0	0	0	95.95	1.01	0.00
GCA_002700845.1_ASM270084v1	k__Bacteria (UID2565)	2921	143	88	27	111	5	0	0	0	76.91	3.98	0.00
GCA_002701385.1_ASM270138v1	k__Bacteria (UID2565)	2921	140	85	3	137	0	0	0	0	97.58	0.00	0.00
GCA_002701545.1_ASM270154v1	k__Bacteria (UID2565)	2921	140	85	3	126	10	1	0	0	97.58	7.92	30.77
GCA_002702495.1_ASM270249v1	k__Bacteria (UID2982)	88	230	148	56	171	3	0	0	0	74.32	2.03	33.33
GCA_002702575.1_ASM270257v1	k__Bacteria (UID2565)	2921	143	88	1	134	8	0	0	0	98.86	6.25	87.50
GCA_002702655.1_ASM270265v1	k__Bacteria (UID2565)	2921	143	87	2	136	5	0	0	0	97.70	5.17	0.00
GCA_002702685.1_ASM270268v1	k__Bacteria (UID2565)	2921	146	90	82	64	0	0	0	0	54.12	0.00	0.00
GCA_002702965.1_ASM270296v1	k__Bacteria (UID2565)	2921	140	85	34	105	1	0	0	0	76.66	1.18	0.00
GCA_002704825.1_ASM270482v1	k__Bacteria (UID2565)	2921	143	88	23	116	4	0	0	0	83.11	3.51	25.00
GCA_002705055.1_ASM270505v1	k__Bacteria (UID2565)	2921	152	93	5	146	1	0	0	0	95.16	1.08	0.00
GCA_002705085.1_ASM270508v1	k__Bacteria (UID2565)	2921	143	88	11	130	2	0	0	0	90.81	1.14	50.00
GCA_002705125.1_ASM270512v1	k__Bacteria (UID2982)	88	229	147	32	190	7	0	0	0	87.01	2.04	71.43
GCA_002705165.1_ASM270516v1	k__Bacteria (UID203)	5449	102	56	21	65	16	0	0	0	67.86	2.60	0.00
GCA_002706305.1_ASM270630v1	k__Bacteria (UID2982)	88	230	148	44	175	11	0	0	0	85.13	4.73	81.82
GCA_002706765.1_ASM270676v1	k__Bacteria (UID2565)	2921	146	90	0	144	1	1	0	0	100.00	3.33	0.00
GCA_002706885.1_ASM270688v1	k__Bacteria (UID2565)	2921	143	88	14	126	3	0	0	0	85.23	0.31	0.00
GCA_002708005.1_ASM270800v1	k__Bacteria (UID2982)	88	230	148	60	165	5	0	0	0	68.99	1.35	80.00
GCA_002708345.1_ASM270834v1	k__Bacteria (UID2565)	2921	143	87	71	72	0	0	0	0	56.03	0.00	0.00
GCA_002708465.1_ASM270846v1	k__Bacteria (UID2565)	2921	152	93	64	86	2	0	0	0	70.49	1.61	0.00
GCA_002708885.1_ASM270888v1	k__Bacteria (UID2982)	88	229	147	19	197	13	0	0	0	92.60	3.68	92.31
GCA_002709045.1_ASM270904v1	k__Bacteria (UID2565)	2921	140	85	19	121	0	0	0	0	92.87	0.00	0.00
GCA_002709205.1_ASM270920v1	k__Bacteria (UID2982)	88	229	147	29	192	8	0	0	0	89.10	2.84	0.00
GCA_002709225.1_ASM270922v1	k__Bacteria (UID2565)	2921	140	85	27	111	2	0	0	0	84.98	2.35	0.00
GCA_002709265.1_ASM270926v1	k__Bacteria (UID2982)	88	229	147	118	111	0	0	0	0	50.54	0.00	0.00
GCA_002709295.1_ASM270929v1	k__Bacteria (UID2565)	2921	143	88	1	137	4	1	0	0	98.86	3.98	0.00
GCA_002709385.1_ASM270938v1	k__Bacteria (UID2982)	88	230	148	4	222	4	0	0	0	97.97	2.70	0.00
GCA_002709395.1_ASM270939v1	k__Bacteria (UID2982)	88	229	147	33	191	5	0	0	0	82.87	2.04	80.00
